method,city,load,train_seed,eval_seed,model_path,events,requests,abandoned,abandon_rate,served_per_tick,served_per_request,avg_reward,median_reward,avg_trip_h,avg_queue_h,median_queue_h,p90_queue_h,p95_queue_h,p99_queue_h,max_queue_h,cvar95_queue_h,var_queue_h,avg_fee,load_gini,action_gini
FedProx,new_city,60,101,1005,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,687,715,0,0.0,4.770833333333333,0.9608391608391609,-1.069918448607045,-1.0944420466911438,0.3875891226858725,0.3762736535662298,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.1666666666666665,0.8835341365461848,0.0903039535788714,59.21255948063883,0.03318691679154684,0.050000000000000044
FedProx,new_city,60,101,1006,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,689,717,0,0.0,4.784722222222222,0.9609483960948396,-1.0877763055818233,-1.102090625242885,0.3832194314551877,0.39550072568940486,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.1666666666666665,0.881782945736434,0.08487090311993736,59.40039888529924,0.03400332889804414,0.05195258019525806
FedProx,new_city,60,101,1007,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,693,721,0,0.0,4.8125,0.9611650485436893,-1.0770387670035302,-1.0985746104774003,0.37366479010879516,0.3915343915343915,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.8694779116465867,0.08784239472070145,58.957767081908315,0.03235288238066558,0.048196948682385665
FedProx,new_city,60,101,1008,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,706,735,0,0.0,4.902777777777778,0.9605442176870749,-1.0891585259396932,-1.117834245265572,0.38365228110588323,0.39353163361661925,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.3333333333333333,0.8764705882352941,0.08494242211860893,59.67968630415107,0.029210276623035103,0.04591836734693877
FedProx,new_city,60,101,1009,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,694,722,0,0.0,4.819444444444445,0.961218836565097,-1.072535598678164,-1.096274562738969,0.3707831204908575,0.39433237271854016,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.1666666666666665,0.8796296296296302,0.08105337271761646,58.37957203696635,0.03476432391424411,0.05263157894736836
FedProx,new_city,60,101,1010,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,686,714,0,0.0,4.763888888888889,0.9607843137254902,-1.0804216745526796,-1.1072382060439998,0.38318852626924615,0.3811953352769679,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.9999999999999999,1.1666666666666665,0.9068627450980395,0.08586115620758838,59.890291349255186,0.03517818276140172,0.053221288515406195
FedProx,suburb,60,101,1001,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,676,704,0,0.0,4.694444444444445,0.9602272727272727,-0.930395425035204,-0.9300876891870505,0.38229297910023075,0.3890532544378703,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.3333333333333333,0.9088888888888892,0.08893999782142686,54.48086084274363,0.03807288984120749,0.05397727272727271
FedProx,suburb,60,101,1002,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,683,712,0,0.0,4.743055555555555,0.9592696629213483,-0.912842220528066,-0.9183126152987949,0.3709525311328983,0.38408979990239145,0.3333333333333333,0.8333333333333333,0.9999999999999999,1.0299999999999916,1.5,1.0462962962962963,0.09739124490490524,54.70318759995882,0.04551217861932777,0.06109550561797761
FedProx,suburb,60,101,1003,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,698,726,0,0.0,4.847222222222222,0.9614325068870524,-0.924255599880316,-0.9266044187416655,0.3818371663593458,0.3822827125119389,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.1666666666666665,0.8831417624521074,0.08837918909623944,54.64739138528682,0.03767235794466273,0.05371900826446274
FedProx,suburb,60,101,1004,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,681,709,0,0.0,4.729166666666667,0.9605077574047954,-0.9261698931357744,-0.9375221780378715,0.3808566584931787,0.3852178169358786,0.3333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.1666666666666665,0.8857677902621719,0.09463219680443608,54.86746699729867,0.033436902409671676,0.049717912552891486
FedProx,suburb,60,101,1005,checkpoints_paper_core\sparse15_60ev_seed101_fedprox\global_final.pth,685,714,0,0.0,4.756944444444445,0.9593837535014006,-0.9254548215125554,-0.9135663571643908,0.38301110372901,0.38248175182481725,0.3333333333333333,0.8333333333333333,0.9999999999999999,1.1666666666666665,1.3333333333333333,1.0601851851851853,0.09352928291923496,54.476995075100554,0.033303189330844196,0.051820728291316565
