method,variant,city,load,train_seed,eval_seed,model_path,events,requests,abandoned,abandon_rate,served_per_tick,served_per_request,avg_reward,median_reward,avg_trip_h,avg_queue_h,median_queue_h,p90_queue_h,p95_queue_h,p99_queue_h,max_queue_h,cvar95_queue_h,var_queue_h,avg_fee,load_gini,action_gini
LocalDQN,D,old_city,60,102,1007,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed102\model_final.pth,661,690,0,0.0,4.590277777777778,0.9579710144927536,-0.9452175560552355,-0.6325224857570856,0.6902442676383577,0.13212304589006557,0.0,0.3333333333333333,0.5,0.6666666666666666,0.9999999999999999,0.5681818181818182,0.029442139171357767,96.49034902694981,0.027022637980691266,0.03623188405797095
LocalDQN,D,old_city,60,102,1008,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed102\model_final.pth,669,698,0,0.0,4.645833333333333,0.9584527220630372,-0.987771436462238,-0.7148935161818024,0.7118098773733432,0.14100647732934732,0.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5496453900709221,0.029112356875499793,96.66269964967437,0.02885691738117746,0.036532951289398374
LocalDQN,D,old_city,60,102,1009,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed102\model_final.pth,657,686,0,0.0,4.5625,0.9577259475218659,-0.9915651578687531,-0.916055241395207,0.6897254347906046,0.1438356164383562,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5398550724637682,0.02755247898176518,95.73355448324506,0.03306225181931777,0.042274052478134205
LocalDQN,D,old_city,60,102,1010,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed102\model_final.pth,651,680,0,0.0,4.520833333333333,0.9573529411764706,-0.9936446188382132,-0.6693935909871406,0.6757342257593941,0.14516129032258074,0.0,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,0.5487179487179488,0.033246342819703865,95.83721645199526,0.030371069796607086,0.041911764705882426
LocalDQN,B,old_city,60,103,1001,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,646,675,0,0.0,4.486111111111111,0.957037037037037,-1.1000531443391768,-0.9756274107381623,0.662649309803086,0.17156862745098048,0.16666666666666666,0.5,0.5,0.6666666666666666,0.9999999999999999,0.5562770562770563,0.03656867803881092,96.29501640566588,0.041654070052889125,0.04481481481481486
LocalDQN,B,old_city,60,103,1002,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,650,678,0,0.0,4.513888888888889,0.9587020648967551,-1.041729191151367,-0.9041501726563596,0.6637012836750775,0.15769230769230783,0.16666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333333,0.5502283105022829,0.03526134122287984,95.66311753872095,0.05132767107041869,0.06489675516224191
LocalDQN,B,old_city,60,103,1003,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,660,688,0,0.0,4.583333333333333,0.9593023255813954,-1.1060509525252884,-0.9100141047166068,0.6504982814428144,0.1739898989898992,0.16666666666666666,0.5,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.7008547008547011,0.044769602591572394,95.93551175792254,0.03341824981241537,0.04505813953488369
LocalDQN,B,old_city,60,103,1004,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,651,679,0,0.0,4.520833333333333,0.9587628865979382,-1.1133522859022758,-0.979486178078413,0.6494428279002796,0.17613927291346657,0.16666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333333,0.5627450980392155,0.039379462425892284,95.38254908158237,0.03440130114646678,0.048232695139911685
LocalDQN,B,old_city,60,103,1005,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,643,671,0,0.0,4.465277777777778,0.9582712369597616,-1.1304213670104895,-0.9376870205022814,0.6743471254064641,0.1780715396578539,0.16666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333333,0.5509259259259258,0.043156605906788104,96.54038196337015,0.03675807737699399,0.048062593144560406
LocalDQN,B,old_city,60,103,1006,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,663,691,0,0.0,4.604166666666667,0.959479015918958,-1.1526925278247306,-0.9977410480604579,0.6485217703974561,0.18501759678230284,0.16666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333333,0.5497076023391813,0.042607771602537266,96.69149407098999,0.035598167141281056,0.04956584659913177
LocalDQN,B,old_city,60,103,1007,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,658,689,0,0.0,4.569444444444445,0.9550072568940493,-1.1152064414310157,-0.9509659955020142,0.6528766405052913,0.17654508611955433,0.16666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333333,0.5674603174603174,0.0391205863664312,95.07709457733762,0.03420200073285229,0.04027576197387517
LocalDQN,B,old_city,60,103,1008,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,668,699,0,0.0,4.638888888888889,0.9556509298998569,-1.139859235384248,-0.963474851373693,0.6612970507523901,0.18238522954091826,0.16666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333333,0.5607638888888887,0.04038000595615191,94.39565722587834,0.03525998157518351,0.04470672389127328
LocalDQN,B,old_city,60,103,1009,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,656,685,0,0.0,4.555555555555555,0.9576642335766423,-1.1446838144126767,-0.9651291385451115,0.648429891173913,0.18368902439024418,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.6801801801801804,0.04311301711530812,95.60193835642634,0.04489169059085096,0.050000000000000044
LocalDQN,B,old_city,60,103,1010,checkpoints_heading_ablation\dqn_heading_B_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,652,685,0,0.0,4.527777777777778,0.9518248175182482,-1.0975028253639283,-0.9231065639061048,0.6456836564946149,0.1725460122699388,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333333,0.6862745098039217,0.04116345647182846,95.34724025111039,0.03471142340013711,0.047810218978102226
LocalDQN,C,old_city,60,103,1001,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,644,674,0,0.0,4.472222222222222,0.9554896142433235,-1.0631897117835205,-0.9751416243597112,0.678448483823818,0.16174948240165657,0.16666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5265700483091785,0.03176498624024306,96.07070049377255,0.03486009908325238,0.04228486646884266
LocalDQN,C,old_city,60,103,1002,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,652,680,0,0.0,4.527777777777778,0.9588235294117647,-1.0033379196972894,-0.9030953906761723,0.6641786949058426,0.14775051124744384,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.531609195402299,0.02989098615345373,96.7126807784625,0.03254790622993764,0.040441176470588314
LocalDQN,C,old_city,60,103,1003,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,661,691,0,0.0,4.590277777777778,0.9565846599131693,-0.9578366726509251,-0.619433353153535,0.6905995853319642,0.13540090771558252,0.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5464480874316939,0.031296784137686544,96.07007895319981,0.034283931424697434,0.04450072358900137
LocalDQN,C,old_city,60,103,1004,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,656,685,0,0.0,4.555555555555555,0.9576642335766423,-1.0041455742623644,-0.8697609425596249,0.66547387423463,0.14811991869918706,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,0.5591397849462366,0.03340432437289319,96.25837622934804,0.02927735421660249,0.03540145985401466
LocalDQN,C,old_city,60,103,1005,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,649,677,0,0.0,4.506944444444445,0.9586410635155096,-1.0009296611264051,-0.6448604753874951,0.6883855010602418,0.14586543400102725,0.0,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,0.5546448087431696,0.03359401647511128,96.31983954460303,0.03550131119118127,0.04615952732644013
LocalDQN,C,old_city,60,103,1006,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,661,689,0,0.0,4.590277777777778,0.9593613933236574,-1.0188324073710848,-0.9362190541600791,0.6842418415770574,0.15052950075642985,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,0.5789473684210528,0.032182019175091045,96.21991355409959,0.029754002450006478,0.036647314949201704
LocalDQN,C,old_city,60,103,1007,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,664,693,0,0.0,4.611111111111111,0.9581529581529582,-1.0303408591672045,-0.9249684667035531,0.6668423163506396,0.15386546184738983,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,0.5423280423280424,0.03175547319801293,97.20445496273304,0.02562751217209369,0.03499278499278491
LocalDQN,C,old_city,60,103,1008,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,666,696,0,0.0,4.625,0.9568965517241379,-1.0571056308730624,-0.8902183699650379,0.6925380092472502,0.15915915915915912,0.16666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333333,0.5443037974683544,0.036480173867561215,96.47721620878491,0.026963204970822607,0.03663793103448265
LocalDQN,C,old_city,60,103,1009,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,663,691,0,0.0,4.604166666666667,0.959479015918958,-1.0292491969743163,-0.9336542736386156,0.660278317271757,0.15460030165912536,0.16666666666666666,0.33333333333333326,0.5,0.6666666666666666,0.6666666666666666,0.537037037037037,0.03102584577165333,96.15583717012453,0.03228663142193278,0.03943560057887119
LocalDQN,C,old_city,60,103,1010,checkpoints_heading_ablation\dqn_heading_C_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,652,680,0,0.0,4.527777777777778,0.9588235294117647,-1.0419776187125753,-0.9515052242531029,0.665263933038622,0.15746421267893687,0.16666666666666666,0.48333333333332956,0.5,0.6666666666666666,0.9999999999999999,0.5631313131313131,0.034935764738354545,96.00263804734578,0.02949942169388775,0.04117647058823537
LocalDQN,D,old_city,60,103,1001,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,639,668,0,0.0,4.4375,0.9565868263473054,-0.9431103967918856,-0.6303995074163218,0.7171598434163742,0.12989045383411577,0.0,0.3333333333333333,0.5,0.603333333333334,0.8333333333333333,0.5283687943262412,0.026773053553454204,96.54449059460721,0.031306385841826545,0.038922155688622784
LocalDQN,D,old_city,60,103,1002,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,645,674,0,0.0,4.479166666666667,0.956973293768546,-0.8778215164658599,-0.581354987522941,0.7097574762753065,0.11447028423772605,0.0,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333,0.383468834688347,0.023459861520074066,96.59663834143214,0.029974890367816753,0.03931750741839757
LocalDQN,D,old_city,60,103,1003,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,655,684,0,0.0,4.548611111111111,0.9576023391812866,-0.8945301131307893,-0.6018013512139089,0.720379511532317,0.1180661577608142,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.37630208333333387,0.022531968481505536,96.23046324425445,0.03159637956618666,0.04166666666666674
LocalDQN,D,old_city,60,103,1004,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,641,670,0,0.0,4.451388888888889,0.9567164179104478,-0.9132790200756161,-0.6193652744328908,0.720286183948515,0.12272490899635988,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3769841269841272,0.022380094371741564,96.05277493955519,0.026654671027404264,0.032835820895522394
LocalDQN,D,old_city,60,103,1005,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,641,670,0,0.0,4.451388888888889,0.9567164179104478,-0.943153507939162,-0.593096939549507,0.7239728246513147,0.12922516900676026,0.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5158730158730159,0.02676592763138497,96.98672518148322,0.029683178401150423,0.0388059701492538
LocalDQN,D,old_city,60,103,1006,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,658,687,0,0.0,4.569444444444445,0.9577874818049491,-0.9465464218794111,-0.6373474767825466,0.7158068740286715,0.13019250253292824,0.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5365853658536586,0.02610968938654374,97.6461110398004,0.031470198196612786,0.041120815138282474
LocalDQN,D,old_city,60,103,1007,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,652,680,0,0.0,4.527777777777778,0.9588235294117647,-0.9469415110396726,-0.5970065072372912,0.7158221436524527,0.13062372188139051,0.0,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333333,0.5654761904761906,0.0316337623002582,97.04617448948123,0.026028820711388345,0.03676470588235303
LocalDQN,D,old_city,60,103,1008,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,658,688,0,0.0,4.569444444444445,0.9563953488372093,-0.9154985236239355,-0.623283711041768,0.7452246286464344,0.12056737588652489,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3756410256410261,0.02235982668304969,98.06945005266694,0.028551779147432788,0.036337209302325535
LocalDQN,D,old_city,60,103,1009,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,656,684,0,0.0,4.555555555555555,0.9590643274853801,-0.9111298461919329,-0.5893244099914774,0.7113881720879054,0.12271341463414634,0.0,0.3333333333333333,0.5,0.5750000000000075,0.8333333333333333,0.5296296296296297,0.02639636366828596,96.13916678926795,0.03591362932450082,0.04312865497076013
LocalDQN,D,old_city,60,103,1010,checkpoints_heading_ablation\dqn_heading_D_old_city_60ev_ep100_epsd0p98_seed103\model_final.pth,641,670,0,0.0,4.451388888888889,0.9567164179104478,-0.913674667865081,-0.5956340783986721,0.7199026057404677,0.12272490899635984,0.0,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333,0.3747044917257688,0.024373507441597865,96.26720952796067,0.024761466483246508,0.033582089552238736
